Temps;EA4;Temps;theta;Temps;thetadeg
24837;0.161480652284808;24837;-0.0100910295929297;24837;-0.578173406616488
24.84;0.146346570807509;24.84;-0.00612232181430589;24.84;-0.350783200780605
24843;0.118600754765794;24843;0.00115364244650438;24843;0.0660988432518478
24846;0.0994309182278812;24846;0.00618067229942784;24846;0.354126437310633
24849;0.0868191836634651;24849;0.00948792878161433;24849;0.543618275507202
24852;0.11910522414837;24852;0.00102135218721692;24852;0.0585191697239851
24855;0.095395163167268;24855;0.00723899437372752;24855;0.414763825533535
24858;0.1206186322961;24858;0.000624481409354542;24858;0.0357801491403967
24861;0.124149917974137;24861;-0.000301550405657674;24861;-0.0172775655546426
24864;0.145337632042356;24864;-0.00585774129573097;24864;-0.335623853724879
24867;0.162994060432538;24867;-0.0104879003707921;24867;-0.600912427200076
24.87;0.124149917974137;24.87;-0.000301550405657674;24.87;-0.0172775655546426
24873;0.126167795504443;24873;-0.000830711442807512;24873;-0.0475962596660937
24876;0.100439856993034;24876;0.00591609178085292;24876;0.338967090254908
24879;0.11607840785291;24879;0.00181509374294168;24879;0.103997210891162
24882;0.1206186322961;24882;0.000624481409354542;24882;0.0357801491403967
24885;0.105989020201378;24885;0.00446089892869087;24885;0.255590681448417
24888;0.12969908118248;24888;-0.00175674325781973;24888;-0.100653974361133
24891;0.121627571061254;24891;0.000359900890779623;24891;0.0206208020846712
24894;0.103971142671071;24894;0.00499005996584071;24894;0.285909375559868
24897;0.164002999197692;24897;-0.010752480889367;24897;-0.616071774255801
24.9;0.121123101678677;24.9;0.000492191150067083;24.9;0.028200475612534
24903;0.1206186322961;24903;0.000624481409354542;24903;0.0357801491403967
24906;0.152400203398429;24906;-0.00770980492575541;24906;-0.441739283114958
24909;0.147859978955239;24909;-0.00651919259216827;24909;-0.373522221364193
24912;0.121627571061254;24912;0.000359900890779623;24912;0.0206208020846712
24915;0.133230366860516;24915;-0.00268277507283195;24915;-0.153711689056173
24918;0.0853057755157352;24918;0.00988479955947671;24918;0.566357296090791
24921;0.12818567303475;24921;-0.00135987247995735;24921;-0.0779149537775448
24924;0.105989020201378;24924;0.00446089892869087;24924;0.255590681448417
24927;0.112042652792297;24927;0.00287341581724135;24927;0.164634599114064
24.93;0.11759181600064;24.93;0.0014182229650793;24.93;0.0812581903075734
24933;0.150382325868122;24933;-0.00718064388860557;24933;-0.411420589003507
24936;0.12364544859156;24936;-0.000169260146370215;24936;-0.00969789202677987
24939;0.111033714027144;24939;0.00313799633581627;24939;0.179793946169789
24942;0.124654387356713;24942;-0.000433840664945134;24942;-0.0248572390825054
24945;0.108511367114261;24945;0.00379944763225357;24945;0.217692313809103
24948;0.124654387356713;24948;-0.000433840664945134;24948;-0.0248572390825054
24951;0.11607840785291;24951;0.00181509374294168;24951;0.103997210891162
24954;0.11910522414837;24954;0.00102135218721692;24954;0.0585191697239851
24957;0.141806346364319;24957;-0.00493170948071876;24957;-0.28256613902984
24.96;0.1206186322961;24.96;0.000624481409354542;24.96;0.0357801491403967
24963;0.122636509826407;24963;9.53E-05;24963;0.00546145502894567
24966;0.146346570807509;24966;-0.00612232181430589;24966;-0.350783200780605
24969;0.0948906937846914;24969;0.00737128463301498;24969;0.422343499061398
24972;0.11910522414837;24972;0.00102135218721692;24972;0.0585191697239851
24975;0.159462774754502;24975;-0.00956186855577984;24975;-0.547854712505037
24978;0.102962203905918;24978;0.00525464048441562;24978;0.301068722615594
24981;0.12969908118248;24981;-0.00175674325781973;24981;-0.100653974361133
24984;0.0994309182278812;24984;0.00618067229942784;24984;0.354126437310633
24987;0.0974130406975746;24987;0.00670983333657768;24987;0.384445131422084
24.99;0.117087346618064;24.99;0.00155051322436676;24.99;0.0888378638354362
24993;0.11910522414837;24993;0.00102135218721692;24993;0.0585191697239851
24996;0.0913594081066549;24996;0.00829731644802719;24996;0.475401213756437
24999;0.0964041019324213;24999;0.0069744138551526;24999;0.39960447847781
25002;0.1206186322961;25002;0.000624481409354542;25002;0.0357801491403967
25005;0.119609693530947;25005;0.000889061927929461;25005;0.0509394961961223
25008;0.0974130406975746;25008;0.00670983333657768;25008;0.384445131422084
25011;0.120114162913524;25011;0.000756771668642002;25011;0.0433598226682595
25014;0.122636509826407;25014;9.53E-05;25014;0.00546145502894567
25017;0.156940427841619;25017;-0.00890041725934254;25017;-0.509956344865723
25.02;0.123140979208983;25.02;-3.70E-05;25.02;-0.0021182184989171
25023;0.121627571061254;25023;0.000359900890779623;25023;0.0206208020846712
25026;0.111033714027144;25026;0.00313799633581627;25026;0.179793946169789
25029;0.124654387356713;25029;-0.000433840664945134;25029;-0.0248572390825054
25032;0.125663326121867;25032;-0.000698421183520053;25032;-0.040016586138231
25035;0.088332591811195;25035;0.00909105800375195;25035;0.520879254923614
25038;0.141301876981743;25038;-0.0047994192214313;25038;-0.274986465501977
25041;0.122636509826407;25041;9.53E-05;25041;0.00546145502894567
25044;0.0999353876104578;25044;0.00604838204014038;25044;0.34654676378277
25047;0.0893415305763483;25047;0.00882647748517703;25047;0.505719907867889
25.05;0.1206186322961;25.05;0.000624481409354542;25.05;0.0357801491403967
25053;0.119609693530947;25053;0.000889061927929461;25053;0.0509394961961223
25056;0.119609693530947;25056;0.000889061927929461;25056;0.0509394961961223
25059;0.167534284875728;25059;-0.0116785127043792;25059;-0.669129488950841
25062;0.118600754765794;25062;0.00115364244650438;25062;0.0660988432518478
25065;0.134743775008246;25065;-0.00307964585069432;25065;-0.176450709639761
25068;0.0928728162543848;25068;0.00790044567016482;25068;0.452662193172849
25071;0.123140979208983;25071;-3.70E-05;25071;-0.0021182184989171
25074;0.114564999705181;25074;0.00221196452080406;25074;0.12673623147475
25077;0.139283999451436;25077;-0.00427025818428146;25077;-0.244667771390526
25.08;0.1206186322961;25.08;0.000624481409354542;25.08;0.0357801491403967
25083;0.121123101678677;25083;0.000492191150067083;25083;0.028200475612534
25086;0.130708019947633;25086;-0.00202132377639465;25086;-0.115813321416859
25089;0.0984219794627279;25089;0.00644525281800276;25089;0.369285784366359
25092;0.114564999705181;25092;0.00221196452080406;25092;0.12673623147475
25095;0.157949366606772;25095;-0.00916499777791746;25095;-0.525115691921448
25098;0.0943862244021148;25098;0.00750357489230244;25098;0.429923172589261
25101;0.114060530322604;25101;0.00234425478009152;25101;0.134315905002613
25104;0.12213204044383;25104;0.000227610631492164;25104;0.0130411285568084
25107;0.127176734269597;25107;-0.00109529196138243;25107;-0.0627556067218193
25.11;0.121123101678677;25.11;0.000492191150067083;25.11;0.028200475612534
25113;0.135248244390823;25113;-0.00321193610998178;25113;-0.184030383167624
25116;0.116582877235487;25116;0.00168280348365422;25116;0.0964175373632989
25119;0.144328693277203;25119;-0.00559316077715605;25119;-0.320464506669153
25122;0.129194611799903;25122;-0.00162445299853227;25122;-0.0930743008332704
25125;0.0863147142808884;25125;0.00962021904090179;25125;0.551197949035065
25128;0.145842101424932;25128;-0.00599003155501843;25128;-0.343203527252742
25131;0.133734836243093;25131;-0.0028150653321194;25131;-0.161291362584035
25134;0.113051591557451;25134;0.00260883529866643;25134;0.149475252058338
25137;0.12515885673929;25137;-0.000566130924232593;25137;-0.0324369126103682
25.14;0.11759181600064;25.14;0.0014182229650793;25.14;0.0812581903075734
25143;0.126167795504443;25143;-0.000830711442807512;25143;-0.0475962596660937
25146;0.0913594081066549;25146;0.00829731644802719;25146;0.475401213756437
25149;0.124654387356713;25149;-0.000433840664945134;25149;-0.0248572390825054
25152;0.11759181600064;25152;0.0014182229650793;25152;0.0812581903075734
25155;0.103466673288494;25155;0.00512235022512817;25155;0.293489049087731
25158;0.103466673288494;25158;0.00512235022512817;25158;0.293489049087731
25161;0.11910522414837;25161;0.00102135218721692;25161;0.0585191697239851
25164;0.0994309182278812;25164;0.00618067229942784;25164;0.354126437310633
25167;0.0903504693415016;25167;0.00856189696660211;25167;0.490560560812163
25.17;0.1206186322961;25.17;0.000624481409354542;25.17;0.0357801491403967
25173;0.117087346618064;25173;0.00155051322436676;25173;0.0888378638354362
25176;0.118096285383217;25176;0.00128593270579184;25176;0.0736785167797106
25179;0.102962203905918;25179;0.00525464048441562;25179;0.301068722615594
25182;0.124654387356713;25182;-0.000433840664945134;25182;-0.0248572390825054
25185;0.144833162659779;25185;-0.00572545103644351;25185;-0.328044180197016
25188;0.129194611799903;25188;-0.00162445299853227;25188;-0.0930743008332704
25191;0.11607840785291;25191;0.00181509374294168;25191;0.103997210891162
25194;0.11607840785291;25194;0.00181509374294168;25194;0.103997210891162
25197;0.114060530322604;25197;0.00234425478009152;25197;0.134315905002613
25.2;0.122636509826407;25.2;9.53E-05;25.2;0.00546145502894567
25203;0.130203550565056;25203;-0.00188903351710719;25203;-0.108233647888996
25206;0.0933772856369615;25206;0.00776815541087736;25206;0.445082519644986
25209;0.129194611799903;25209;-0.00162445299853227;25209;-0.0930743008332704
25212;0.126167795504443;25212;-0.000830711442807512;25212;-0.0475962596660937
25215;0.136761652538553;25215;-0.00360880688784416;25215;-0.206769403751212
25218;0.128690142417327;25218;-0.00149216273924481;25218;-0.0854946273054076
25221;0.115573938470334;25221;0.00194738400222914;25221;0.111576884419024
25224;0.130203550565056;25224;-0.00188903351710719;25224;-0.108233647888996
25227;0.129194611799903;25227;-0.00162445299853227;25227;-0.0930743008332704
25.23;0.122636509826407;25.23;9.53E-05;25.23;0.00546145502894567
25233;0.120114162913524;25233;0.000756771668642002;25233;0.0433598226682595
25236;0.121627571061254;25236;0.000359900890779623;25236;0.0206208020846712
25239;0.166020876727998;25239;-0.0112816419265168;25239;-0.646390468367253
25242;0.136761652538553;25242;-0.00360880688784416;25242;-0.206769403751212
25245;0.109520305879414;25245;0.00353486711367865;25245;0.202532966753378
25248;0.11759181600064;25248;0.0014182229650793;25248;0.0812581903075734
25251;0.1206186322961;25251;0.000624481409354542;25251;0.0357801491403967
25254;0.115069469087757;25254;0.0020796742615166;25254;0.119156557946887
25257;0.117087346618064;25257;0.00155051322436676;25257;0.0888378638354362
25.26;0.117087346618064;25.26;0.00155051322436676;25.26;0.0888378638354362
25263;0.115573938470334;25263;0.00194738400222914;25263;0.111576884419024
25266;0.0994309182278812;25266;0.00618067229942784;25266;0.354126437310633
25269;0.0913594081066549;25269;0.00829731644802719;25269;0.475401213756437
25272;0.124654387356713;25272;-0.000433840664945134;25272;-0.0248572390825054
25275;0.12364544859156;25275;-0.000169260146370215;25275;-0.00969789202677987
25278;0.112547122174874;25278;0.00274112555795389;25278;0.157054925586201
25281;0.0979175100801513;25281;0.00657754307729022;25281;0.376865457894221
25284;0.112547122174874;25284;0.00274112555795389;25284;0.157054925586201
25287;0.109520305879414;25287;0.00353486711367865;25287;0.202532966753378
25.29;0.119609693530947;25.29;0.000889061927929461;25.29;0.0509394961961223
25293;0.126167795504443;25293;-0.000830711442807512;25293;-0.0475962596660937
25296;0.13121248933021;25296;-0.00215361403568211;25296;-0.123392994944721
25299;0.136761652538553;25299;-0.00360880688784416;25299;-0.206769403751212
25302;0.121123101678677;25302;0.000492191150067083;25302;0.028200475612534
25305;0.0948906937846914;25305;0.00737128463301498;25305;0.422343499061398
25308;0.0822789592202753;25308;0.0106785411152015;25308;0.611835337257967
25311;0.120114162913524;25311;0.000756771668642002;25311;0.0433598226682595
25314;0.124149917974137;25314;-0.000301550405657674;25314;-0.0172775655546426
25317;0.12667226488702;25317;-0.000963001702094972;25317;-0.0551759331939565
25.32;0.11910522414837;25.32;0.00102135218721692;25.32;0.0585191697239851
25323;0.113051591557451;25323;0.00260883529866643;25323;0.149475252058338
25326;0.0893415305763483;25326;0.00882647748517703;25326;0.505719907867889
25329;0.139788468834013;25329;-0.00440254844356892;25329;-0.252247444918389
25332;0.11910522414837;25332;0.00102135218721692;25332;0.0585191697239851
25335;0.13121248933021;25335;-0.00215361403568211;25335;-0.123392994944721
25338;0.115573938470334;25338;0.00194738400222914;25338;0.111576884419024
25341;0.0948906937846914;25341;0.00737128463301498;25341;0.422343499061398
25344;0.121627571061254;25344;0.000359900890779623;25344;0.0206208020846712
25347;0.13121248933021;25347;-0.00215361403568211;25347;-0.123392994944721
25.35;0.12213204044383;25.35;0.000227610631492164;25.35;0.0130411285568084
25353;0.12213204044383;25353;0.000227610631492164;25353;0.0130411285568084
25356;0.127176734269597;25356;-0.00109529196138243;25356;-0.0627556067218193
25359;0.133734836243093;25359;-0.0028150653321194;25359;-0.161291362584035
25362;0.114060530322604;25362;0.00234425478009152;25362;0.134315905002613
25365;0.130708019947633;25365;-0.00202132377639465;25365;-0.115813321416859
25368;0.144833162659779;25368;-0.00572545103644351;25368;-0.328044180197016
25371;0.12364544859156;25371;-0.000169260146370215;25371;-0.00969789202677987
25374;0.12364544859156;25374;-0.000169260146370215;25374;-0.00969789202677987
25377;0.110529244644567;25377;0.00327028659510373;25377;0.187373619697652
25.38;0.11910522414837;25.38;0.00102135218721692;25.38;0.0585191697239851
25383;0.11910522414837;25383;0.00102135218721692;25383;0.0585191697239851
25386;0.118600754765794;25386;0.00115364244650438;25386;0.0660988432518478
25389;0.12213204044383;25389;0.000227610631492164;25389;0.0130411285568084
25392;0.121627571061254;25392;0.000359900890779623;25392;0.0206208020846712
25395;0.101448795758188;25395;0.005651511262278;25395;0.323807743199182
25398;0.103971142671071;25398;0.00499005996584071;25398;0.285909375559868
25401;0.138779530068859;25401;-0.004137967924994;25401;-0.237088097862663
25404;0.119609693530947;25404;0.000889061927929461;25404;0.0509394961961223
25407;0.110024775261991;25407;0.00340257685439119;25407;0.194953293225515
25.41;0.115573938470334;25.41;0.00194738400222914;25.41;0.111576884419024
25413;0.12515885673929;25413;-0.000566130924232593;25413;-0.0324369126103682
25416;0.12969908118248;25416;-0.00175674325781973;25416;-0.100653974361133
25419;0.135248244390823;25419;-0.00321193610998178;25419;-0.184030383167624
25422;0.121123101678677;25422;0.000492191150067083;25422;0.028200475612534
25425;0.111538183409721;25425;0.00300570607652881;25425;0.172214272641927
25428;0.0933772856369615;25428;0.00776815541087736;25428;0.445082519644986
25431;0.124654387356713;25431;-0.000433840664945134;25431;-0.0248572390825054
25434;0.109015836496837;25434;0.00366715737296611;25434;0.21011264028124
25437;0.12364544859156;25437;-0.000169260146370215;25437;-0.00969789202677987
25.44;0.127681203652173;25.44;-0.00122758222066989;25.44;-0.070335280249682
25443;0.117087346618064;25443;0.00155051322436676;25443;0.0888378638354362
25446;0.158453835989349;25446;-0.00929728803720492;25446;-0.532695365449311
25449;0.158958305371925;25449;-0.00942957829649238;25449;-0.540275038977174
25452;0.118600754765794;25452;0.00115364244650438;25452;0.0660988432518478
25455;0.110529244644567;25455;0.00327028659510373;25455;0.187373619697652
25458;0.0908549387240782;25458;0.00842960670731465;25458;0.4829808872843
25461;0.0989264488453046;25461;0.0063129625587153;25461;0.361706110838496
25464;0.121123101678677;25464;0.000492191150067083;25464;0.028200475612534
25467;0.113051591557451;25467;0.00260883529866643;25467;0.149475252058338
25.47;0.125663326121867;25.47;-0.000698421183520053;25.47;-0.040016586138231
25473;0.152904672781006;25473;-0.00784209518504287;25473;-0.449318956642821
25476;0.151895734015852;25476;-0.00757751466646795;25476;-0.434159609587095
25479;0.143319754512049;25479;-0.00532858025858114;25479;-0.305305159613428
25482;0.118600754765794;25482;0.00115364244650438;25482;0.0660988432518478
25485;0.145337632042356;25485;-0.00585774129573097;25485;-0.335623853724879
25488;0.109520305879414;25488;0.00353486711367865;25488;0.202532966753378
25491;0.118600754765794;25491;0.00115364244650438;25491;0.0660988432518478
25494;0.123140979208983;25494;-3.70E-05;25494;-0.0021182184989171
25497;0.13121248933021;25497;-0.00215361403568211;25497;-0.123392994944721
25.5;0.122636509826407;25.5;9.53E-05;25.5;0.00546145502894567
25503;0.119609693530947;25503;0.000889061927929461;25503;0.0509394961961223
25506;0.102962203905918;25506;0.00525464048441562;25506;0.301068722615594
25509;0.0873236530460417;25509;0.00935563852232687;25509;0.53603860197934
25512;0.124149917974137;25512;-0.000301550405657674;25512;-0.0172775655546426
25515;0.124149917974137;25515;-0.000301550405657674;25515;-0.0172775655546426
25518;0.105484550818801;25518;0.00459318918797833;25518;0.26317035497628
25521;0.12364544859156;25521;-0.000169260146370215;25521;-0.00969789202677987
25524;0.118096285383217;25524;0.00128593270579184;25524;0.0736785167797106
25527;0.1357527137734;25527;-0.00334422636926924;25527;-0.191610056695486
25.53;0.114564999705181;25.53;0.00221196452080406;25.53;0.12673623147475
25533;0.122636509826407;25533;9.53E-05;25533;0.00546145502894567
25536;0.0888370611937717;25536;0.00895876774446449;25536;0.513299581395751
25539;0.13423930562567;25539;-0.00294735559140686;25539;-0.168871036111898
25542;0.113051591557451;25542;0.00260883529866643;25542;0.149475252058338
25545;0.0923683468718082;25545;0.00803273592945228;25545;0.460241866700712
25548;0.0974130406975746;25548;0.00670983333657768;25548;0.384445131422084
25551;0.113051591557451;25551;0.00260883529866643;25551;0.149475252058338
25554;0.124654387356713;25554;-0.000433840664945134;25554;-0.0248572390825054
25557;0.105484550818801;25557;0.00459318918797833;25557;0.26317035497628
25.56;0.13121248933021;25.56;-0.00215361403568211;25.56;-0.123392994944721
25563;0.1206186322961;25563;0.000624481409354542;25563;0.0357801491403967
25566;0.120114162913524;25566;0.000756771668642002;25566;0.0433598226682595
25569;0.11607840785291;25569;0.00181509374294168;25569;0.103997210891162
25572;0.144833162659779;25572;-0.00572545103644351;25572;-0.328044180197016
25575;0.136761652538553;25575;-0.00360880688784416;25575;-0.206769403751212
25578;0.151895734015852;25578;-0.00757751466646795;25578;-0.434159609587095
25581;0.115069469087757;25581;0.0020796742615166;25581;0.119156557946887
25584;0.116582877235487;25584;0.00168280348365422;25584;0.0964175373632989
25587;0.141806346364319;25587;-0.00493170948071876;25587;-0.28256613902984
25.59;0.12515885673929;25.59;-0.000566130924232593;25.59;-0.0324369126103682
25593;0.119609693530947;25593;0.000889061927929461;25593;0.0509394961961223
25596;0.156435958459042;25596;-0.00876812700005508;25596;-0.50237667133786
25599;0.088332591811195;25599;0.00909105800375195;25599;0.520879254923614
25602;0.0958996325498447;25602;0.00710670411444006;25602;0.407184152005673
25605;0.106493489583954;25605;0.00432860866940341;25605;0.248011007920554
25608;0.104475612053648;25608;0.00485776970655325;25608;0.278329702032005
25611;0.118600754765794;25611;0.00115364244650438;25611;0.0660988432518478
25614;0.114060530322604;25614;0.00234425478009152;25614;0.134315905002613
25617;0.141806346364319;25617;-0.00493170948071876;25617;-0.28256613902984
25.62;0.119609693530947;25.62;0.000889061927929461;25.62;0.0509394961961223
25623;0.118096285383217;25623;0.00128593270579184;25623;0.0736785167797106
25626;0.12515885673929;25626;-0.000566130924232593;25626;-0.0324369126103682
25629;0.13272589747794;25629;-0.00255048481354449;25629;-0.14613201552831
25632;0.11759181600064;25632;0.0014182229650793;25632;0.0812581903075734
25635;0.0918638774892315;25635;0.00816502618873974;25635;0.467821540228575
25638;0.11607840785291;25638;0.00181509374294168;25638;0.103997210891162
25641;0.11759181600064;25641;0.0014182229650793;25641;0.0812581903075734
25644;0.11910522414837;25644;0.00102135218721692;25644;0.0585191697239851
25647;0.100439856993034;25647;0.00591609178085292;25647;0.338967090254908
25.65;0.11910522414837;25.65;0.00102135218721692;25.65;0.0585191697239851
25653;0.13121248933021;25653;-0.00215361403568211;25653;-0.123392994944721
25656;0.157444897224195;25656;-0.00903270751863;25656;-0.517536018393585
25659;0.0974130406975746;25659;0.00670983333657768;25659;0.384445131422084
25662;0.1206186322961;25662;0.000624481409354542;25662;0.0357801491403967
25665;0.103971142671071;25665;0.00499005996584071;25665;0.285909375559868
25668;0.128690142417327;25668;-0.00149216273924481;25668;-0.0854946273054076
25671;0.115069469087757;25671;0.0020796742615166;25671;0.119156557946887
25674;0.121123101678677;25674;0.000492191150067083;25674;0.028200475612534
25677;0.0948906937846914;25677;0.00737128463301498;25677;0.422343499061398
25.68;0.127681203652173;25.68;-0.00122758222066989;25.68;-0.070335280249682
25683;0.117087346618064;25683;0.00155051322436676;25683;0.0888378638354362
25686;0.103971142671071;25686;0.00499005996584071;25686;0.285909375559868
25689;0.153913611546159;25689;-0.00810667570361778;25689;-0.464478303698546
25692;0.12818567303475;25692;-0.00135987247995735;25692;-0.0779149537775448
25695;0.088332591811195;25695;0.00909105800375195;25695;0.520879254923614
25698;0.142815285129473;25698;-0.00519628999929368;25698;-0.297725486085565
25701;0.113051591557451;25701;0.00260883529866643;25701;0.149475252058338
25704;0.1206186322961;25704;0.000624481409354542;25704;0.0357801491403967
25707;0.127176734269597;25707;-0.00109529196138243;25707;-0.0627556067218193
25.71;0.11607840785291;25.71;0.00181509374294168;25.71;0.103997210891162
25713;0.12515885673929;25713;-0.000566130924232593;25713;-0.0324369126103682
25716;0.130708019947633;25716;-0.00202132377639465;25716;-0.115813321416859
25719;0.166020876727998;25719;-0.0112816419265168;25719;-0.646390468367253
25722;0.121123101678677;25722;0.000492191150067083;25722;0.028200475612534
25725;0.142310815746896;25725;-0.00506399974000622;25725;-0.290145812557702
25728;0.13121248933021;25728;-0.00215361403568211;25728;-0.123392994944721
25731;0.115069469087757;25731;0.0020796742615166;25731;0.119156557946887
25734;0.118600754765794;25734;0.00115364244650438;25734;0.0660988432518478
25737;0.126167795504443;25737;-0.000830711442807512;25737;-0.0475962596660937
25.74;0.112042652792297;25.74;0.00287341581724135;25.74;0.164634599114064
25743;0.115069469087757;25743;0.0020796742615166;25743;0.119156557946887
25746;0.140797407599166;25746;-0.00466712896214384;25746;-0.267406791974114
25749;0.0913594081066549;25749;0.00829731644802719;25749;0.475401213756437
25752;0.120114162913524;25752;0.000756771668642002;25752;0.0433598226682595
25755;0.186704121413641;25755;-0.0167055425573027;25755;-0.957157083009626
25758;0.0888370611937717;25758;0.00895876774446449;25758;0.513299581395751
25761;0.100944326375611;25761;0.00578380152156546;25761;0.331387416727045
25764;0.12515885673929;25764;-0.000566130924232593;25764;-0.0324369126103682
25767;0.140292938216589;25767;-0.00453483870285638;25767;-0.259827118446251
25.77;0.12213204044383;25.77;0.000227610631492164;25.77;0.0130411285568084
25773;0.12667226488702;25773;-0.000963001702094972;25773;-0.0551759331939565
25776;0.160471713519655;25776;-0.00982644907435476;25776;-0.563014059560762
25779;0.155931489076465;25779;-0.00863583674076762;25779;-0.494796997809997
25782;0.11759181600064;25782;0.0014182229650793;25782;0.0812581903075734
25785;0.0873236530460417;25785;0.00935563852232687;25785;0.53603860197934
25788;0.106997958966531;25788;0.00419631841011595;25788;0.240431334392692
25791;0.148868917720392;25791;-0.00678377311074319;25791;-0.388681568419918
25794;0.11759181600064;25794;0.0014182229650793;25794;0.0812581903075734
25797;0.113556060940027;25797;0.00247654503937898;25797;0.141895578530476
25.8;0.130708019947633;25.8;-0.00202132377639465;25.8;-0.115813321416859
25803;0.114060530322604;25803;0.00234425478009152;25803;0.134315905002613
25806;0.1357527137734;25806;-0.00334422636926924;25806;-0.191610056695486
25809;0.130708019947633;25809;-0.00202132377639465;25809;-0.115813321416859
25812;0.154922550311312;25812;-0.0083712562221927;25812;-0.479637650754272
25815;0.153913611546159;25815;-0.00810667570361778;25815;-0.464478303698546
25818;0.109015836496837;25818;0.00366715737296611;25818;0.21011264028124
25821;0.12213204044383;25821;0.000227610631492164;25821;0.0130411285568084
25824;0.11910522414837;25824;0.00102135218721692;25824;0.0585191697239851
25827;0.153913611546159;25827;-0.00810667570361778;25827;-0.464478303698546
25.83;0.112547122174874;25.83;0.00274112555795389;25.83;0.157054925586201
25833;0.12364544859156;25833;-0.000169260146370215;25833;-0.00969789202677987
25836;0.146851040190086;25836;-0.00625461207359335;25836;-0.358362874308467
25839;0.142815285129473;25839;-0.00519628999929368;25839;-0.297725486085565
25842;0.126167795504443;25842;-0.000830711442807512;25842;-0.0475962596660937
25845;0.0979175100801513;25845;0.00657754307729022;25845;0.376865457894221
25848;0.115573938470334;25848;0.00194738400222914;25848;0.111576884419024
25851;0.1206186322961;25851;0.000624481409354542;25851;0.0357801491403967
25854;0.123140979208983;25854;-3.70E-05;25854;-0.0021182184989171
25857;0.125663326121867;25857;-0.000698421183520053;25857;-0.040016586138231
25.86;0.121627571061254;25.86;0.000359900890779623;25.86;0.0206208020846712
25863;0.13272589747794;25863;-0.00255048481354449;25863;-0.14613201552831
25866;0.13726612192113;25866;-0.00374109714713162;25866;-0.214349077279075
25869;0.145337632042356;25869;-0.00585774129573097;25869;-0.335623853724879
25872;0.119609693530947;25872;0.000889061927929461;25872;0.0509394961961223
25875;0.133230366860516;25875;-0.00268277507283195;25875;-0.153711689056173
25878;0.113051591557451;25878;0.00260883529866643;25878;0.149475252058338
25881;0.119609693530947;25881;0.000889061927929461;25881;0.0509394961961223
25884;0.136761652538553;25884;-0.00360880688784416;25884;-0.206769403751212
25887;0.140797407599166;25887;-0.00466712896214384;25887;-0.267406791974114
25.89;0.121123101678677;25.89;0.000492191150067083;25.89;0.028200475612534
25893;0.117087346618064;25893;0.00155051322436676;25893;0.0888378638354362
25896;0.121123101678677;25896;0.000492191150067083;25896;0.028200475612534
25899;0.145842101424932;25899;-0.00599003155501843;25899;-0.343203527252742
25902;0.122636509826407;25902;9.53E-05;25902;0.00546145502894567
25905;0.138275060686283;25905;-0.00400567766570654;25905;-0.2295084243348
25908;0.0888370611937717;25908;0.00895876774446449;25908;0.513299581395751
25911;0.118600754765794;25911;0.00115364244650438;25911;0.0660988432518478
25914;0.11759181600064;25914;0.0014182229650793;25914;0.0812581903075734
25917;0.101953265140764;25917;0.00551922100299054;25917;0.316228069671319
25.92;0.11607840785291;25.92;0.00181509374294168;25.92;0.103997210891162
25923;0.127681203652173;25923;-0.00122758222066989;25923;-0.070335280249682
25926;0.102962203905918;25926;0.00525464048441562;25926;0.301068722615594
25929;0.142815285129473;25929;-0.00519628999929368;25929;-0.297725486085565
25932;0.118600754765794;25932;0.00115364244650438;25932;0.0660988432518478
25935;0.102457734523341;25935;0.00538693074370308;25935;0.308648396143457
25938;0.100439856993034;25938;0.00591609178085292;25938;0.338967090254908
25941;0.122636509826407;25941;9.53E-05;25941;0.00546145502894567
25944;0.121123101678677;25944;0.000492191150067083;25944;0.028200475612534
25947;0.107502428349108;25947;0.00406402815082849;25947;0.232851660864829
25.95;0.119609693530947;25.95;0.000889061927929461;25.95;0.0509394961961223
25953;0.1206186322961;25953;0.000624481409354542;25953;0.0357801491403967
25956;0.153409142163582;25956;-0.00797438544433032;25956;-0.456898630170683
25959;0.0938817550195381;25959;0.0076358651515899;25959;0.437502846117124
25962;0.114564999705181;25962;0.00221196452080406;25962;0.12673623147475
25965;0.0863147142808884;25965;0.00962021904090179;25965;0.551197949035065
25968;0.119609693530947;25968;0.000889061927929461;25968;0.0509394961961223
25971;0.126167795504443;25971;-0.000830711442807512;25971;-0.0475962596660937
25974;0.124149917974137;25974;-0.000301550405657674;25974;-0.0172775655546426
25977;0.115573938470334;25977;0.00194738400222914;25977;0.111576884419024
25.98;0.11607840785291;25.98;0.00181509374294168;25.98;0.103997210891162
25983;0.118096285383217;25983;0.00128593270579184;25983;0.0736785167797106
25986;0.0858102448983118;25986;0.00975250930018925;25986;0.558777622562928
25989;0.115069469087757;25989;0.0020796742615166;25989;0.119156557946887
25992;0.11607840785291;25992;0.00181509374294168;25992;0.103997210891162
25995;0.124149917974137;25995;-0.000301550405657674;25995;-0.0172775655546426
25998;0.111033714027144;25998;0.00313799633581627;25998;0.179793946169789
26001;0.115573938470334;26001;0.00194738400222914;26001;0.111576884419024
26004;0.124654387356713;26004;-0.000433840664945134;26004;-0.0248572390825054
26007;0.12364544859156;26007;-0.000169260146370215;26007;-0.00969789202677987
26.01;0.118600754765794;26.01;0.00115364244650438;26.01;0.0660988432518478
26013;0.12515885673929;26013;-0.000566130924232593;26013;-0.0324369126103682
